X,Y,OBJECTID,GlobalID,CreationDate,Creator,EditDate,Editor,STATION_ID,STATION_NAME,DATA_BEGIN_DATE,DATA_END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION,ID_CAT,SNOW
-9232437.81622726,4461627.80713422,100676,85ca3bc8-8102-4ef5-9d8d-22b277badc7c,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00154255,"JEREMIAH 1 S, KY US",1940/04/08 05:00:00+00,2014/09/12 04:00:00+00,Kentucky,United States,37.1614,-82.9364,335.3,1,
-9112179.37032328,4815514.44657495,100768,4603ec54-af86-49c7-a0e3-2e3c497a270e,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00335041,"MCCONNELSVILLE LOCK7, OH US",1893/06/01 05:00:00+00,2012/03/31 04:00:00+00,Ohio,United States,39.6521,-81.8561,231.6,1,
-10729094.9740956,5018346.75931638,100830,87faeea2-fd38-40a2-8046-3fe8461f87b0,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00250375,"ASHLAND 2, NE US",1893/01/01 05:00:00+00,2018/04/27 04:00:00+00,Nebraska,United States,41.0407,-96.3811,340.8,1,
-9541894.86868348,4882187.52041729,101073,b4b3acf4-7718-4b57-bd30-229e19b62ff9,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00120177,"ANDERSON SEWAGE PLANT, IN US",1895/05/07 05:00:00+00,2020/12/31 05:00:00+00,Indiana,United States,40.1117,-85.7163,256.3,1,
-9196845.63543592,5051755.35611235,101439,dc89af12-5369-4d4a-a714-11cd8793f2dc,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00336118,"NORWALK WWTP, OH US",1894/03/01 05:00:00+00,2021/02/28 05:00:00+00,Ohio,United States,41.26667,-82.61667,204.2,1,
-9623915.06949996,4779693.0283707,101686,87a30bab-a65d-41bb-8ae0-37d2966844f2,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00125407,"MARTINSVILLE 2 SW, IN US",1922/12/21 05:00:00+00,2020/12/31 05:00:00+00,Indiana,United States,39.4039,-86.4531,180.4,1,
-9835644.74098876,4789653.02287688,102025,077e61fd-720a-4a00-947e-9af812481d3d,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00115430,"MATTOON, IL US",1893/01/01 05:00:00+00,2021/03/14 05:00:00+00,Illinois,United States,39.473,-88.3551,213.4,1,
-9220381.91537434,4455664.97653963,102091,81631db6-7f8c-422a-a3e7-72dba80ab1c7,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00158633,"WHITESBURG, KY US",1925/02/01 05:00:00+00,2016/06/14 04:00:00+00,Kentucky,United States,37.1187,-82.8281,355.1,1,
-10069148.5048767,4813056.83276074,102246,665b1c96-4cfc-4b86-83ef-8d769b162331,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00119331,"WINCHESTER, IL US",1897/10/01 05:00:00+00,2015/04/15 04:00:00+00,Illinois,United States,39.6351,-90.4527,167.9,1,
-9267959.86573939,5257154.1322478,102367,e75640f5-d9b6-4771-b8cb-e0d5edc5b8e5,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00206658,"PONTIAC WWTP, MI US",1894/06/01 05:00:00+00,2021/03/16 04:00:00+00,Michigan,United States,42.6388,-83.2555,271.3,1,
-10182516.2743006,5353786.16002444,102571,c8e2e2e7-7405-40c0-8361-8f3297beed4e,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00138755,"WAUKON, IA US",1934/10/01 05:00:00+00,2020/12/31 05:00:00+00,Iowa,United States,43.2741,-91.4711,388.6,1,
-9026329.77902351,4644585.31619042,103146,b54bc6ba-a89e-403b-9930-1b3b5c30a10d,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00461696,"CLAY, WV US",1897/04/01 05:00:00+00,2010/11/30 05:00:00+00,West Virginia,United States,38.4598,-81.0849,222.5,1,
-9215940.26769169,4553690.75781077,103646,8a77e6d5-d740-436b-909c-005c3b230ead,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00156136,"PAINTSVILLE 1 E, KY US",1933/02/01 05:00:00+00,2021/03/15 04:00:00+00,Kentucky,United States,37.8176,-82.7882,192,1,
-9111102.91084731,4593934.15188981,103759,197d0ffd-e6e0-495a-8974-9d77de634643,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00465563,"MADISON 3 NNW, WV US",1894/04/08 05:00:00+00,2021/03/16 04:00:00+00,West Virginia,United States,38.10263,-81.84643,210,1,
-9750529.85832823,4629924.63700154,104087,19cb0b5a-7110-48d5-a20a-82cea0646889,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00127125,"PRINCETON 1 W, IN US",1893/01/01 05:00:00+00,2021/01/31 05:00:00+00,Indiana,United States,38.3566,-87.5905,146.3,1,
-9423239.42344692,4880950.37461907,104623,3e21abda-0f1f-4c7c-8ce7-5406d12b1341,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00333375,"GREENVILLE WATER PLANT, OH US",1893/06/01 05:00:00+00,2021/03/16 04:00:00+00,Ohio,United States,40.1032,-84.6504,313.9,1,
-9715252.71169584,4583692.93888263,105051,482d7941-3d0f-4881-975c-349293a25b60,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00120852,"BOONVILLE 1 S, IN US",1897/10/10 05:00:00+00,2021/03/01 05:00:00+00,Indiana,United States,38.0302,-87.2736,121.9,1,
-9585231.5464493,5402334.378275,105279,b276764c-0d67-402d-b131-b0c987d8c027,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00203769,"HESPERIA 4 WNW, MI US",1894/08/01 05:00:00+00,2014/07/31 04:00:00+00,Michigan,United States,43.5908,-86.1056,237.7,1,
-10256321.0966965,4751868.90144321,105809,2840237f-6260-4350-83c8-035e767d4162,2021/03/19 16:55:52.124+00,ncei_noaa,2021/03/19 16:55:52.124+00,ncei_noaa,GHCND:USC00231482,"CENTRALIA, MO US",1938/09/01 04:00:00+00,2014/08/07 04:00:00+00,Missouri,United States,39.2105,-92.1341,270.1,1,
-10591659.9307622,4863138.05233596,106204,736485f5-f739-49ff-8baa-a67bff31220d,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00236357,"OREGON, MO US",1893/01/01 05:00:00+00,2019/07/31 04:00:00+00,Missouri,United States,39.9807,-95.1465,322.5,1,
-9076490.34157496,4519433.91084738,106262,a31fdaca-9fe4-44b3-b332-149d082cf8f7,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00467029,"PINEVILLE, WV US",1908/06/01 05:00:00+00,2018/05/31 04:00:00+00,West Virginia,United States,37.5741,-81.5355,402.3,1,
-8952870.04704903,5108068.78624731,106665,94b8e0c0-0e65-4824-b76a-4a55c6f249dc,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00365050,"LINESVILLE 1 S, PA US",1920/02/19 05:00:00+00,2020/12/31 05:00:00+00,Pennsylvania,United States,41.6458,-80.425,313.9,1,
-9148663.22023587,4676530.65154898,107211,b6fb742b-a3d3-4737-bfac-dceba57af79c,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00464200,"HOGSETT R.C. BYRD DAM, WV US",1915/09/01 05:00:00+00,2021/02/28 05:00:00+00,West Virginia,United States,38.68416,-82.18384,173.7,1,
-9150829.4975267,4612648.48460768,107392,891bb0e3-e4ea-4907-8b0c-576b95e9f98d,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00461075,"BRANCHLAND 1 N, WV US",1940/01/01 05:00:00+00,2012/02/29 05:00:00+00,West Virginia,United States,38.2348,-82.2033,182.9,1,
-9315704.79534062,5248169.79497917,107553,f0127d8f-d805-4893-94cb-6a2fa9d4f817,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00205452,"MILFORD GM PROVING GROUND, MI US",1928/01/01 05:00:00+00,2020/10/31 04:00:00+00,Michigan,United States,42.5794,-83.6844,295.7,1,
-9516447.23308813,4838008.0088886,107592,077988e5-b514-4b8f-b3aa-e52c3f6c1c6a,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00124642,"KNIGHTSTOWN 2 ENE, IN US",1896/04/01 05:00:00+00,2012/03/17 04:00:00+00,Indiana,United States,39.8075,-85.4877,303.9,1,
-9742774.22940466,4418063.48890182,108300,9db95fc4-f620-4463-af47-b203604dabd2,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00153994,"HOPKINSVILLE, KY US",1896/05/01 05:00:00+00,2021/01/31 05:00:00+00,Kentucky,United States,36.84888,-87.52083,158.5,1,
-9187568.26907321,4926677.66188174,108507,a0c0e3fb-051b-4849-9890-685a06d7b828,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00332956,"FREDERICKTOWN 4 S, OH US",1939/08/01 04:00:00+00,2012/03/31 04:00:00+00,Ohio,United States,40.41667,-82.53333,320,1,
-10386319.9980449,5404732.35002346,108674,b874b803-26c0-4ea4-a09c-3a71dc444af4,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00210075,"ALBERT LEA 3 SE, MN US",1893/01/01 05:00:00+00,2020/12/31 05:00:00+00,Minnesota,United States,43.6064,-93.3019,374.9,1,
-9450156.47632074,5513836.98109711,109558,559adbbc-ed15-4070-bcd3-90bd5fe1da59,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00203932,"HOUGHTON LAKE 6 WSW, MI US",1912/12/03 05:00:00+00,2021/01/31 05:00:00+00,Michigan,United States,44.3119,-84.8922,345.9,1,
-9516603.08037524,4771570.90945245,109612,0715f3eb-5d5a-46ac-98c6-dda3657545ff,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00123547,"GREENSBURG, IN US",1896/05/01 05:00:00+00,2020/12/31 05:00:00+00,Indiana,United States,39.3475,-85.4891,285.6,1,
-9918030.06973505,4715640.03854547,109856,f2553455-0b4c-4035-9994-2f9701b4a71a,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00118781,"VANDALIA, IL US",1899/09/21 05:00:00+00,2020/11/18 05:00:00+00,Illinois,United States,38.95788,-89.09518,149.4,1,
-9327148.43899417,4676921.40223015,110525,889725e5-c536-4423-8dda-7d7858281637,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00155243,"MAYSVILLE WASTEWATER TREATMENT PLANT, KY US",1896/02/18 05:00:00+00,2021/01/31 05:00:00+00,Kentucky,United States,38.6869,-83.7872,157,1,
-10219396.4216004,5140389.86488901,110537,d31a3956-34c8-4c50-a70c-bb00dbe61e14,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00138632,"WALFORD 2 SE, IA US",1904/04/01 05:00:00+00,2012/03/22 04:00:00+00,Iowa,United States,41.8624,-91.8024,240.8,1,
-9981762.70460402,4491926.90164916,110895,f0ca10df-e47f-49c1-adfe-050825a7fef6,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00234226,"JACKSON, MO US",1893/01/01 05:00:00+00,2021/03/15 04:00:00+00,Missouri,United States,37.378,-89.6677,134.1,1,
-9605658.67300986,4510546.90627916,110974,3437fc20-fbf9-4c07-9f0f-b0a3e91c24d3,2021/03/19 16:56:19.479+00,ncei_noaa,2021/03/19 16:56:19.479+00,ncei_noaa,GHCND:USC00154703,"LEITCHFIELD 2 N, KY US",1895/10/01 05:00:00+00,2018/04/30 04:00:00+00,Kentucky,United States,37.5108,-86.2891,189,1,
-9654706.04065338,5102975.40456117,111388,7a9df8e3-0e39-414e-bb86-48a731190363,2021/03/19 16:56:43.962+00,ncei_noaa,2021/03/19 16:56:43.962+00,ncei_noaa,GHCND:USC00124837,"LAPORTE, IN US",1897/04/01 05:00:00+00,2021/03/16 04:00:00+00,Indiana,United States,41.6116,-86.7297,246.6,1,
-9962204.98326654,4744764.05688781,112652,a4146468-ca42-4c49-9e16-359cd0ed943b,2021/03/19 16:56:43.962+00,ncei_noaa,2021/03/19 16:56:43.962+00,ncei_noaa,GHCND:USC00114108,"HILLSBORO, IL US",1895/04/01 05:00:00+00,2021/02/28 05:00:00+00,Illinois,United States,39.16103,-89.49201,192,1,
-10416187.0174248,4718563.71025758,112983,e4736f14-35ad-47ad-8136-6ea7c7b76e74,2021/03/19 16:56:43.962+00,ncei_noaa,2021/03/19 16:56:43.962+00,ncei_noaa,GHCND:USC00231837,"CONCORDIA, MO US",1893/01/01 05:00:00+00,2020/12/31 05:00:00+00,Missouri,United States,38.9783,-93.5702,233.2,1,
-9365241.96874363,4971819.38943736,113031,82a24f52-7d22-42fc-8346-03a0a4704e88,2021/03/19 16:56:43.962+00,ncei_noaa,2021/03/19 16:56:43.962+00,ncei_noaa,GHCND:USC00334551,"LIMA WWTP, OH US",1901/04/01 05:00:00+00,2021/03/16 04:00:00+00,Ohio,United States,40.7247,-84.1294,259.1,1,
-10645571.9601534,5502564.93759396,114472,fd7aa218-f67a-4b67-be60-be9a8a6b780f,2021/03/19 16:56:43.962+00,ncei_noaa,2021/03/19 16:56:43.962+00,ncei_noaa,GHCND:USC00218323,"TRACY, MN US",1912/04/01 05:00:00+00,2021/03/10 05:00:00+00,Minnesota,United States,44.2394,-95.6308,427.6,1,
-9369650.22057904,4859085.67289017,114556,2e75f30e-1b08-458a-a66f-e480b9097015,2021/03/19 16:56:43.962+00,ncei_noaa,2021/03/19 16:56:43.962+00,ncei_noaa,GHCND:USC00338332,"TIPP CITY, OH US",1939/01/01 05:00:00+00,2021/02/28 05:00:00+00,Ohio,United States,39.9528,-84.169,249.3,1,
-10562360.6407854,4422852.77144953,114571,d4ce1642-ebb6-4bbc-89dc-059b65f6b8ef,2021/03/19 16:56:43.962+00,ncei_noaa,2021/03/19 16:56:43.962+00,ncei_noaa,GHCND:USC00345855,"MIAMI, OK US",1917/12/01 05:00:00+00,2018/10/31 04:00:00+00,Oklahoma,United States,36.8833,-94.8833,245.4,1,
-10460670.2859458,4852582.08286469,114657,b3db1baf-32cc-421d-9386-91f422975222,2021/03/19 16:56:43.962+00,ncei_noaa,2021/03/19 16:56:43.962+00,ncei_noaa,GHCND:USC00233102,"GALLATIN 1 W, MO US",1893/01/02 05:00:00+00,2020/12/31 05:00:00+00,Missouri,United States,39.908,-93.9698,280.7,1,
-10330693.6484955,5274542.14082438,116147,ab1fa817-188e-4622-9f76-8c1a1fb8755e,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00130157,"ALLISON, IA US",1914/02/01 05:00:00+00,2021/03/08 05:00:00+00,Iowa,United States,42.7536,-92.8022,316.4,1,
-10411311.223728,5476389.6978063,116694,179d9868-18b1-46d3-ab08-a4850819a848,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00218692,"WASECA SOUTHERN RESEARCH AND OUTREACH CENTER, MN US",1915/01/02 05:00:00+00,2020/12/31 05:00:00+00,Minnesota,United States,44.0707,-93.5264,351.4,1,
-10412346.4949924,4833299.56048068,116953,8ecd8689-84c1-4df3-a133-c412d217efc8,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00231580,"CHILLICOTHE 2 S, MO US",1915/02/01 05:00:00+00,2020/12/31 05:00:00+00,Missouri,United States,39.775,-93.5357,237.7,1,
-9000871.01147909,4978358.08981503,117123,1ac07714-cdeb-4f2b-9447-701ac852c9fd,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00335315,"MILLPORT 2 NW, OH US",1893/06/01 05:00:00+00,2013/01/31 05:00:00+00,Ohio,United States,40.7692,-80.8562,356.6,1,
-10689576.554864,4406859.81593507,117426,1ffecb38-80c3-4330-9e0f-381bd313967d,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USW00003959,"BARTLESVILLE MUNICIPAL AIRPORT, OK US",1920/01/01 05:00:00+00,2021/03/16 04:00:00+00,Oklahoma,United States,36.7683,-96.0261,217.9,1,
-9761060.68215727,4933951.54113272,117904,1beadc0b-87c8-4a87-a805-00cf61655d86,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00114198,"HOOPESTON, IL US",1902/06/01 05:00:00+00,2021/03/15 04:00:00+00,Illinois,United States,40.4664,-87.6851,216.4,1,
-9756919.59709976,4886176.54919402,118263,33c61fc9-f2a8-4190-9c3f-ccf897adaa5a,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00112140,"DANVILLE, IL US",1895/04/23 05:00:00+00,2021/03/16 04:00:00+00,Illinois,United States,40.1391,-87.6479,169.2,1,
-9515801.58004153,5420241.95215562,118544,a81de86d-1257-4f82-96ea-920c0ff25f1a,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00200779,"BIG RAPIDS WATER TREATMENT PLANT, MI US",1896/04/01 05:00:00+00,2021/03/16 04:00:00+00,Michigan,United States,43.7072,-85.4819,273.7,1,
-10146638.0024179,4613187.04001685,118587,2935f3a6-bdc3-4065-971a-935b5394cccc,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00238171,"SULLIVAN 3 SE, MO US",1922/03/01 05:00:00+00,2017/09/30 04:00:00+00,Missouri,United States,38.2386,-91.1488,279.2,1,
-10580651.5463177,4515202.86796386,118640,29dcda55-b246-40ca-a1f2-d89dc582c634,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00148549,"WALNUT 4 S, KS US",1902/12/01 05:00:00+00,2020/12/28 05:00:00+00,Kansas,United States,37.54397,-95.04761,283.5,1,
-9904982.31221917,5110978.588062,118879,f7d90ed7-92c2-4a2d-ba81-5dd9268e79ca,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00116661,"PAW PAW 2 S, IL US",1912/09/01 05:00:00+00,2021/03/16 04:00:00+00,Illinois,United States,41.66533,-88.97797,271,1,
-10458488.4239262,5091398.75441577,118880,7f46bc84-ed48-4709-a92b-3902f00bb84d,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00138490,"VAN METER, IA US",1919/07/28 04:00:00+00,2020/11/19 05:00:00+00,Iowa,United States,41.5338,-93.9502,268.2,1,
-10192935.7786389,5004763.12919002,118977,5f31c26e-7850-4b8f-82b1-6372212a0aae,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00135796,"MOUNT PLEASANT 1 SSW, IA US",1893/01/01 05:00:00+00,2020/10/31 04:00:00+00,Iowa,United States,40.9486,-91.5647,222.5,1,
-8957667.91710222,5086254.74366969,119237,dd4644a1-7363-4b67-8a4d-77c2bb4feff2,2021/03/19 16:57:12.323+00,ncei_noaa,2021/03/19 16:57:12.323+00,ncei_noaa,GHCND:USC00364325,"JAMESTOWN 2 NW, PA US",1931/10/01 05:00:00+00,2021/02/28 05:00:00+00,Pennsylvania,United States,41.4992,-80.4681,312.4,1,
